Item,MSE d,MSE a,MSE delta,Pi,P,AUC true,AUC est,J_total
28,0.010737154234116822,0.007770537178373529,0.012863680918055372,0.15,75,0.9514923162878788,0.9423390378787878,100
29,0.007275334520855249,0.008143056726710141,0.010101391378962255,0.15,75,0.9514923162878788,0.9423390378787878,100
30,0.012152663970158016,0.008719482339105975,0.012303568107266759,0.15,75,0.9514923162878788,0.9423390378787878,100
31,0.014619990791926546,0.009896967523266614,0.015781765518482337,0.15,75,0.9514923162878788,0.9423390378787878,100
32,0.010107159316714858,0.010360345366153094,0.1679803518660677,0.15,75,0.9514923162878788,0.9423390378787878,100
33,0.012171469242208592,0.01033699544069702,0.008167619158161952,0.15,75,0.9514923162878788,0.9423390378787878,100
34,0.007594548032540343,0.011541948809414329,0.02552879005325042,0.15,75,0.9514923162878788,0.9423390378787878,100
35,0.007666079848900176,0.011951853784047516,0.010800068840518618,0.15,75,0.9514923162878788,0.9423390378787878,100
36,0.008652094404393195,0.006940170002041544,0.009563460589578889,0.15,75,0.9514923162878788,0.9423390378787878,100
37,0.012621082169959809,0.008400414935336355,0.12298785250990248,0.15,75,0.9514923162878788,0.9423390378787878,100
38,0.008300276364788665,0.00915367725192295,0.007152261231796623,0.15,75,0.9514923162878788,0.9423390378787878,100
39,0.011977332715254339,0.009987358553531707,0.013460760687425107,0.15,75,0.9514923162878788,0.9423390378787878,100
40,0.01037411801501446,0.013117645401205634,0.013107894627726846,0.15,75,0.9514923162878788,0.9423390378787878,100
41,0.012849622048383207,0.007867025498286481,0.012262638492522347,0.15,75,0.9514923162878788,0.9423390378787878,100
42,0.010338839160356533,0.006583666460122876,0.010527505481634907,0.15,75,0.9514923162878788,0.9423390378787878,100
43,0.007820324422466014,0.010440048965479898,0.010647912658072476,0.15,75,0.9514923162878788,0.9423390378787878,100
44,0.0101218707471758,0.009661230254911644,0.05831964748103231,0.15,75,0.9514923162878788,0.9423390378787878,100
45,0.013047541708125396,0.009577041460690381,0.008925479330356909,0.15,75,0.9514923162878788,0.9423390378787878,100
46,0.010987108825988022,0.007973155128283713,0.008860673134367347,0.15,75,0.9514923162878788,0.9423390378787878,100
47,0.010363249348662739,0.009292004471400106,0.01196222640776463,0.15,75,0.9514923162878788,0.9423390378787878,100
48,0.011151657702665066,0.007763964113863479,0.009918981348545656,0.15,75,0.9514923162878788,0.9423390378787878,100
49,0.009117427289934754,0.006178339702925739,0.007882865386102113,0.15,75,0.9514923162878788,0.9423390378787878,100
50,0.009409664709786613,0.010409647443080938,0.008845292406097723,0.15,75,0.9514923162878788,0.9423390378787878,100
51,0.012127749905124741,0.008068259697631764,0.01179589686555549,0.15,75,0.9514923162878788,0.9423390378787878,100
52,0.01126201003125522,0.007895769921185118,0.02966051693130554,0.15,75,0.9514923162878788,0.9423390378787878,100
53,0.01045232264171306,0.008376547084455377,0.037751614302330566,0.15,75,0.9514923162878788,0.9423390378787878,100
54,0.009429047295482149,0.007842831743763207,0.023325792821304748,0.15,75,0.9514923162878788,0.9423390378787878,100
55,0.00793803372663444,0.010502788395134927,0.007634096759602856,0.15,75,0.9514923162878788,0.9423390378787878,100
56,0.014403679063872306,0.009487241857265153,0.00868557464957679,0.15,75,0.9514923162878788,0.9423390378787878,100
57,0.008518921376133793,0.007426429231270839,0.00964952026352014,0.15,75,0.9514923162878788,0.9423390378787878,100
58,0.009384776302293922,0.008976112185388095,0.008191127850770417,0.15,75,0.9514923162878788,0.9423390378787878,100
59,0.009100000787191042,0.011862014137894238,0.006939793611197096,0.15,75,0.9514923162878788,0.9423390378787878,100
60,0.009073510393222916,0.010319778380411412,0.1338586176888197,0.15,75,0.9514923162878788,0.9423390378787878,100
61,0.009382102927032867,0.011785904991035066,0.05582886041409355,0.15,75,0.9514923162878788,0.9423390378787878,100
62,0.010718665355180911,0.009563240584230194,0.006482414624391928,0.15,75,0.9514923162878788,0.9423390378787878,100
63,0.011761607574346564,0.007950808419040367,0.015618626152608046,0.15,75,0.9514923162878788,0.9423390378787878,100
64,0.010876018116610906,0.009322070243406108,0.009059233553041054,0.15,75,0.9514923162878788,0.9423390378787878,100
65,0.01149412170929389,0.00955336661903505,0.011711431088927188,0.15,75,0.9514923162878788,0.9423390378787878,100
66,0.013259146162086339,0.008019601851742345,0.023849600597494393,0.15,75,0.9514923162878788,0.9423390378787878,100
67,0.006126802070945978,0.011293323916095237,0.008325202692979405,0.15,75,0.9514923162878788,0.9423390378787878,100
68,0.009783271862767394,0.009736025668130081,0.007467016229244497,0.15,75,0.9514923162878788,0.9423390378787878,100
69,0.009320861924048206,0.009152414821918767,0.007355322485589173,0.15,75,0.9514923162878788,0.9423390378787878,100
70,0.008091686489541455,0.01169519562440679,0.10747053192906836,0.15,75,0.9514923162878788,0.9423390378787878,100
71,0.008227704120577778,0.013902128484081374,0.013756670013783574,0.15,75,0.9514923162878788,0.9423390378787878,100
72,0.011880989472895342,0.010534899746661474,0.00951396731785254,0.15,75,0.9514923162878788,0.9423390378787878,100
73,0.008132611913976072,0.009819132969939878,0.010911758942995741,0.15,75,0.9514923162878788,0.9423390378787878,100
74,0.013120798734109589,0.0063699400075563515,0.007920745905343179,0.15,75,0.9514923162878788,0.9423390378787878,100
75,0.008815989921949078,0.0120510237186445,0.008932770090504378,0.15,75,0.9514923162878788,0.9423390378787878,100
76,0.012963773815290897,0.009634020752620685,0.010243439547195643,0.15,75,0.9514923162878788,0.9423390378787878,100
77,0.009116799188524401,0.009070568058038669,0.009682699025715318,0.15,75,0.9514923162878788,0.9423390378787878,100
78,0.007024243444195628,0.011622379553420109,0.006250762436492355,0.15,75,0.9514923162878788,0.9423390378787878,100
79,0.011090434822274795,0.00980672585524764,0.013033987798332845,0.15,75,0.9514923162878788,0.9423390378787878,100
80,0.008825437188804807,0.013079486238586036,0.00826964291528624,0.15,75,0.9514923162878788,0.9423390378787878,100
81,0.009572118290589312,0.008189976911971214,0.011719962990499861,0.15,75,0.9514923162878788,0.9423390378787878,100
82,0.00855892594513036,0.008148063263726909,0.011812540136193388,0.15,75,0.9514923162878788,0.9423390378787878,100
83,0.007696770762143153,0.011849697054985186,0.008836966090971534,0.15,75,0.9514923162878788,0.9423390378787878,100
84,0.009617655229294786,0.010324865720388918,0.008060557187181258,0.15,75,0.9514923162878788,0.9423390378787878,100
85,0.00922900168523644,0.007355020224696225,0.00842374999613178,0.15,75,0.9514923162878788,0.9423390378787878,100
86,0.00992150680824606,0.010119578526448337,0.008744481011552126,0.15,75,0.9514923162878788,0.9423390378787878,100
87,0.010044919892576457,0.00735755258930408,0.010806682622621014,0.15,75,0.9514923162878788,0.9423390378787878,100
88,0.011911666769523719,0.0099724523570544,0.009910956802432019,0.15,75,0.9514923162878788,0.9423390378787878,100
89,0.005934108329670276,0.012447054106008087,0.00974069399726307,0.15,75,0.9514923162878788,0.9423390378787878,100
90,0.008888459897823643,0.01028978486029935,0.14325940425926814,0.15,75,0.9514923162878788,0.9423390378787878,100
91,0.008617819984311756,0.012636876565160828,0.013694557868532615,0.15,75,0.9514923162878788,0.9423390378787878,100
92,0.01061941031159687,0.013287758880641503,0.010214336980806475,0.15,75,0.9514923162878788,0.9423390378787878,100
93,0.007435295164720309,0.009065810287321396,0.009592822986384114,0.15,75,0.9514923162878788,0.9423390378787878,100
94,0.009996972930522381,0.013011748529371779,0.10172597788691796,0.15,75,0.9514923162878788,0.9423390378787878,100
95,0.00922852904234811,0.00740410344771484,0.012075754340199984,0.15,75,0.9514923162878788,0.9423390378787878,100
96,0.00680785852850543,0.007968324235354,0.01072638915673634,0.15,75,0.9514923162878788,0.9423390378787878,100
97,0.009112161716397728,0.009225189554394483,0.008397443793746967,0.15,75,0.9514923162878788,0.9423390378787878,100
98,0.011171140760622433,0.009421088160844611,0.01927813607241932,0.15,75,0.9514923162878788,0.9423390378787878,100
99,0.010575718752620129,0.01063665325787479,0.013902321135175,0.15,75,0.9514923162878788,0.9423390378787878,100
100,0.010170788988982516,0.007662488174698155,0.006895092791150411,0.15,75,0.9514923162878788,0.9423390378787878,100
1,0.01011181247491883,0.01474838348706857,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
2,0.011668516704847521,0.01178819745608681,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
3,0.009751492871657538,0.008596754071019634,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
4,0.008370978993231935,0.010020857589034425,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
5,0.007529415573347348,0.008563505258103413,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
6,0.00784742591661302,0.01361589689454853,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
7,0.010411631007497766,0.010528104031307224,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
8,0.011782251643064337,0.011979279864453211,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
9,0.009242769252438453,0.010001339770369141,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
10,0.006542600437340982,0.009168469037350382,0.0,0.15,90,0.9291732190035633,0.9159795710753204,100
11,0.009499084353126127,0.011486030022069273,0.010673533720737573,0.15,90,0.9291732190035633,0.9159795710753204,100
12,0.01073715401235174,0.007770537136614335,0.012863680836605678,0.15,90,0.9291732190035633,0.9159795710753204,100
13,0.007275331244265854,0.00814305657914618,0.01010139145324064,0.15,90,0.9291732190035633,0.9159795710753204,100
14,0.012152664754594429,0.008719481895132934,0.012303568145228889,0.15,90,0.9291732190035633,0.9159795710753204,100
15,0.014619999774852172,0.009896967143270218,0.02521712537374615,0.15,90,0.9291732190035633,0.9159795710753204,100
16,0.01010715560014566,0.01036034644508751,0.01257296126321105,0.15,90,0.9291732190035633,0.9159795710753204,100
17,0.012171467535625652,0.010336995589875225,0.10515510553515689,0.15,90,0.9291732190035633,0.9159795710753204,100
18,0.007594546205492465,0.011541949369905926,0.009186017819175933,0.15,90,0.9291732190035633,0.9159795710753204,100
19,0.0076660773821781965,0.011951852728671554,0.027786646639073726,0.15,90,0.9291732190035633,0.9159795710753204,100
20,0.008652095749793136,0.006940170093830123,0.009563460703393267,0.15,90,0.9291732190035633,0.9159795710753204,100
21,0.012621081495947954,0.008400414173464545,0.011123163525165696,0.15,90,0.9291732190035633,0.9159795710753204,100
22,0.008300277632843397,0.009153677095894475,0.12274268430698855,0.15,90,0.9291732190035633,0.9159795710753204,100
23,0.011977333908413022,0.009987358382757714,0.013460760779107135,0.15,90,0.9291732190035633,0.9159795710753204,100
24,0.010374111318507321,0.013117645345420698,0.013107894508801616,0.15,90,0.9291732190035633,0.9159795710753204,100
25,0.01284962270842567,0.007867025188429817,0.012262638531355166,0.15,90,0.9291732190035633,0.9159795710753204,100
26,0.010338839434813271,0.0065836665635434525,0.010527505347662716,0.15,90,0.9291732190035633,0.9159795710753204,100
27,0.007820321438310011,0.01044004902724683,0.01064791274256307,0.15,90,0.9291732190035633,0.9159795710753204,100
28,0.010121865310967459,0.00966123057846682,0.019626203859295956,0.15,90,0.9291732190035633,0.9159795710753204,100
29,0.013047543909720074,0.00957704151882564,0.03290403543572233,0.15,90,0.9291732190035633,0.9159795710753204,100
30,0.01098711442310131,0.007973155004881194,0.008860673063100065,0.15,90,0.9291732190035633,0.9159795710753204,100
31,0.01036324935117159,0.009292004571296497,0.01196222648616856,0.15,90,0.9291732190035633,0.9159795710753204,100
32,0.011151658578905078,0.00776396335765102,0.009918981408471505,0.15,90,0.9291732190035633,0.9159795710753204,100
33,0.009117427431133994,0.006178339949886996,0.00788286539786715,0.15,90,0.9291732190035633,0.9159795710753204,100
34,0.00940966181979182,0.010409647691572417,0.008845292438826195,0.15,90,0.9291732190035633,0.9159795710753204,100
35,0.012127748510880871,0.008068259865211334,0.0117958969549983,0.15,90,0.9291732190035633,0.9159795710753204,100
36,0.011262007675242929,0.007895770430010593,0.012382016482236434,0.15,90,0.9291732190035633,0.9159795710753204,100
37,0.010452324620580693,0.008376547169941531,0.013447114033602827,0.15,90,0.9291732190035633,0.9159795710753204,100
38,0.009429049496165564,0.007842830984253379,0.024543533804689467,0.15,90,0.9291732190035633,0.9159795710753204,100
39,0.007938038902733379,0.010502788081498508,0.030451371145356836,0.15,90,0.9291732190035633,0.9159795710753204,100
40,0.014403687284613314,0.009487242639764262,0.008685574666646281,0.15,90,0.9291732190035633,0.9159795710753204,100
41,0.008518916895679862,0.007426428885206584,0.009649520229905385,0.15,90,0.9291732190035633,0.9159795710753204,100
42,0.009384776808553999,0.008976112335770538,0.008191127908322602,0.15,90,0.9291732190035633,0.9159795710753204,100
43,0.00909999547240487,0.011862013428828054,0.006939793623687176,0.15,90,0.9291732190035633,0.9159795710753204,100
44,0.009073510279345935,0.010319778016447196,0.01015829563661111,0.15,90,0.9291732190035633,0.9159795710753204,100
45,0.009382102711894859,0.011785904713630176,0.0973925517549976,0.15,90,0.9291732190035633,0.9159795710753204,100
46,0.010718668480455208,0.00956324074018296,0.022053500604153443,0.15,90,0.9291732190035633,0.9159795710753204,100
47,0.011761602075761872,0.007950808793328686,0.015618626096714794,0.15,90,0.9291732190035633,0.9159795710753204,100
48,0.010876015442447514,0.009322070423153075,0.009059233538553068,0.15,90,0.9291732190035633,0.9159795710753204,100
49,0.011494119642021836,0.009553365890928858,0.011711431053651123,0.15,90,0.9291732190035633,0.9159795710753204,100
50,0.013259146291365183,0.008019601441920255,0.00789118958100104,0.15,90,0.9291732190035633,0.9159795710753204,100
51,0.006126800964428591,0.011293324409825728,0.008325202613898422,0.15,90,0.9291732190035633,0.9159795710753204,100
52,0.009783272387563604,0.0097360242423438,0.007467016174595628,0.15,90,0.9291732190035633,0.9159795710753204,100
53,0.009320859186532526,0.009152414485581285,0.007355322733011722,0.15,90,0.9291732190035633,0.9159795710753204,100
54,0.008091686829642843,0.011695195248799355,0.008641809524323694,0.15,90,0.9291732190035633,0.9159795710753204,100
55,0.008227699730126268,0.013902128212610956,0.13605997394364525,0.15,90,0.9291732190035633,0.9159795710753204,100
56,0.011880985728267623,0.010534898797384428,0.009513966991477317,0.15,90,0.9291732190035633,0.9159795710753204,100
57,0.008132611398171799,0.00981913218791283,0.010911758977290914,0.15,90,0.9291732190035633,0.9159795710753204,100
58,0.013120799829453765,0.006369939076451673,0.007920745674021325,0.15,90,0.9291732190035633,0.9159795710753204,100
59,0.00881598655745537,0.012051023945621544,0.00893277011202569,0.15,90,0.9291732190035633,0.9159795710753204,100
60,0.012963773522300784,0.009634021807289932,0.01024343968646038,0.15,90,0.9291732190035633,0.9159795710753204,100
61,0.009116800777983415,0.009070568090105677,0.009682699212984588,0.15,90,0.9291732190035633,0.9159795710753204,100
62,0.0070242401882244,0.011622379399568386,0.006250762462822214,0.15,90,0.9291732190035633,0.9159795710753204,100
63,0.011090438107487104,0.009806725744806118,0.013033987668621672,0.15,90,0.9291732190035633,0.9159795710753204,100
64,0.008825432795097088,0.013079485390125524,0.008269642927431854,0.15,90,0.9291732190035633,0.9159795710753204,100
65,0.009572114975864522,0.008189976632231939,0.011719962963858264,0.15,90,0.9291732190035633,0.9159795710753204,100
66,0.008558924823660753,0.008148063288566496,0.011812540132291098,0.15,90,0.9291732190035633,0.9159795710753204,100
67,0.007696767116697272,0.011849697181042541,0.008836966131603176,0.15,90,0.9291732190035633,0.9159795710753204,100
68,0.009617646744797557,0.010324865913453683,0.008060557228951232,0.15,90,0.9291732190035633,0.9159795710753204,100
69,0.009229005453516681,0.007355020017403877,0.00842374990272063,0.15,90,0.9291732190035633,0.9159795710753204,100
70,0.009921506139346144,0.010119578256092854,0.008744481086140225,0.15,90,0.9291732190035633,0.9159795710753204,100
71,0.010044925666368403,0.007357552268191906,0.010806682642243803,0.15,90,0.9291732190035633,0.9159795710753204,100
72,0.011911668357742045,0.009972452337737234,0.009910956761414734,0.15,90,0.9291732190035633,0.9159795710753204,100
73,0.00593410729023426,0.012447053384542672,0.009740693862733091,0.15,90,0.9291732190035633,0.9159795710753204,100
